n_tablet,n_llm,n_common,within5,within15,mean_abs_start_err,timed_len_err,errs,lens,cost,file
13,11,11,5.0,6.0,22.2,15.0,"{'listcomp_urd': 62.7, 'idwrd_urd': 6.3, 'listcomp_eng': 80.7, 'letterid_eng': 0.7, 'pw_eng': -4.4, 'idwrd_eng': 0.0, 'idnummag': -16.7, 'numrep': 16.6, 'bleffcomp': -54.3, 'wrdpblm': -0.8, 'patterns': -1.5}","{'listcomp_urd': (58.6, 123.0), 'idwrd_urd': (54.2, 31.0), 'listcomp_eng': (49.0, 136.0), 'letterid_eng': (59.8, 70.0), 'pw_eng': (13.6, 22.0), 'idwrd_eng': (52.0, 34.0), 'idnummag': (90.6, 82.0), 'numrep': (67.7, 89.0), 'bleffcomp': (80.9, 30.0), 'wrdpblm': (77.0, 84.0), 'patterns': (30.3, 40.0)}",0.0993125,AA_cae1bdae-bf19-4d7
15,14,14,8.0,10.0,16.2,9.2,"{'listcomp_urd': 73.9, 'idwrd_urd': -1.7, 'orf_urd': 4.3, 'rdcomp_urd': -5.7, 'listcomp_eng': 52.7, 'letterid_eng': 0.0, 'pw_eng': -1.0, 'idwrd_eng': -1.2, 'idnummag': -39.1, 'numrep': -1.5, 'blfluency': 0.0, 'bleffcomp': 32.7, 'wrdpblm': 4.3, 'patterns': 8.9}","{'listcomp_urd': (43.8, 118.0), 'idwrd_urd': (109.7, 111.0), 'orf_urd': (94.8, 108.0), 'rdcomp_urd': (41.8, 40.0), 'listcomp_eng': (92.7, 112.0), 'letterid_eng': (66.1, 71.0), 'pw_eng': (14.3, 17.0), 'idwrd_eng': (156.2, 158.0), 'idnummag': (90.3, 53.0), 'numrep': (104.5, 112.0), 'blfluency': (164.5, 133.0), 'bleffcomp': (82.3, 116.0), 'wrdpblm': (94.6, 90.0), 'patterns': (142.0, 157.0)}",0.1414775,AA_cc3e50b9-d8fd-494
17,16,16,6.0,10.0,20.5,18.5,"{'listcomp_urd': 36.8, 'letterid_urd': -0.3, 'idwrd_urd': 0.0, 'orf_urd': 5.2, 'rdcomp_urd': -6.1, 'letterid_eng': -1.0, 'pw_eng': -0.6, 'idwrd_eng': -0.3, 'orf_eng': 4.0, 'rdcomp_eng': -6.7, 'idnummag': 48.7, 'numrep': 30.0, 'blfluency': -15.8, 'bleffcomp': -119.0, 'wrdpblm': 44.1, 'patterns': 9.9}","{'listcomp_urd': (25.3, 61.0), 'letterid_urd': (54.8, 55.0), 'idwrd_urd': (33.6, 36.0), 'orf_urd': (41.9, 55.0), 'rdcomp_urd': (18.7, 7.0), 'letterid_eng': (31.0, 32.0), 'pw_eng': (35.2, 36.0), 'idwrd_eng': (34.3, 44.0), 'orf_eng': (39.2, 53.0), 'rdcomp_eng': (32.4, 19.0), 'idnummag': (23.2, 45.0), 'numrep': (48.4, 100.0), 'blfluency': (35.8, 143.0), 'bleffcomp': (241.8, 84.0), 'wrdpblm': (7.9, 52.0), 'patterns': (29.4, 40.0)}",0.15271375,AA_ceea038f-3411-4c4
13,10,10,7.0,9.0,12.7,19.0,"{'listcomp_urd': 12.4, 'idwrd_urd': -3.5, 'listcomp_eng': 85.3, 'letterid_eng': -0.6, 'idwrd_eng': -1.0, 'numrep': 14.9, 'blfluency': 3.9, 'bleffcomp': -2.4, 'wrdpblm': -3.2, 'patterns': 0.0}","{'listcomp_urd': (68.6, 94.0), 'idwrd_urd': (50.4, 27.0), 'listcomp_eng': (53.8, 147.0), 'letterid_eng': (58.3, 71.0), 'idwrd_eng': (19.6, 37.0), 'numrep': (59.0, 81.0), 'blfluency': (43.6, 66.0), 'bleffcomp': (62.1, 70.0), 'wrdpblm': (76.3, 81.0), 'patterns': (37.7, 41.0)}",0.08057375,AA_d297262c-ee74-4c9
13,15,13,6.0,11.0,14.2,20.4,"{'listcomp_urd': 85.3, 'letterid_urd': -4.2, 'idwrd_urd': -5.0, 'listcomp_eng': 55.7, 'letterid_eng': -5.1, 'pw_eng': -6.4, 'idwrd_eng': -7.2, 'idnummag': 0.0, 'numrep': 1.4, 'blfluency': 5.2, 'bleffcomp': 1.9, 'wrdpblm': 5.7, 'patterns': -1.2}","{'listcomp_urd': (39.3, 133.0), 'letterid_urd': (55.0, 94.0), 'idwrd_urd': (0.9, 34.0), 'listcomp_eng': (37.2, 100.0), 'letterid_eng': (64.4, 73.0), 'pw_eng': (50.5, 56.0), 'idwrd_eng': (25.4, 50.0), 'idnummag': (64.7, 77.0), 'numrep': (104.8, 118.0), 'blfluency': (72.2, 84.0), 'bleffcomp': (0.8, 38.0), 'wrdpblm': (127.0, 143.0), 'patterns': (71.6, 80.0)}",0.08973875,AA_d2b6e70c-b3fd-4bd
17,17,17,9.0,14.0,17.4,28.7,"{'listcomp_urd': 105.0, 'letterid_urd': 1.9, 'idwrd_urd': -3.8, 'orf_urd': 1.7, 'rdcomp_urd': -4.4, 'listcomp_eng': 68.2, 'letterid_eng': -1.1, 'pw_eng': -0.7, 'idwrd_eng': -2.7, 'orf_eng': 7.8, 'rdcomp_eng': 5.1, 'idnummag': -5.6, 'numrep': -2.4, 'blfluency': 0.0, 'bleffcomp': -70.9, 'wrdpblm': 9.0, 'patterns': 6.2}","{'listcomp_urd': (36.7, 152.0), 'letterid_urd': (56.2, 77.0), 'idwrd_urd': (27.1, 44.0), 'orf_urd': (22.9, 44.0), 'rdcomp_urd': (25.4, 35.0), 'listcomp_eng': (24.5, 104.0), 'letterid_eng': (49.4, 68.0), 'pw_eng': (28.4, 45.0), 'idwrd_eng': (23.6, 41.0), 'orf_eng': (27.1, 55.0), 'rdcomp_eng': (37.1, 57.0), 'idnummag': (64.6, 70.0), 'numrep': (87.1, 97.0), 'blfluency': (40.7, 131.0), 'bleffcomp': (147.6, 110.0), 'wrdpblm': (103.7, 125.0), 'patterns': (86.3, 104.0)}",0.09299125,AA_d499cff8-38a9-4eb
13,14,13,6.0,8.0,18.8,14.1,"{'listcomp_urd': 62.7, 'letterid_urd': 9.0, 'idwrd_urd': -25.1, 'listcomp_eng': 75.5, 'letterid_eng': -10.6, 'pw_eng': -16.1, 'idwrd_eng': 2.6, 'idnummag': -29.3, 'numrep': -4.1, 'blfluency': 4.2, 'bleffcomp': 0.0, 'wrdpblm': 1.2, 'patterns': -3.5}","{'listcomp_urd': (36.1, 112.0), 'letterid_urd': (66.1, 86.0), 'idwrd_urd': (64.7, 29.0), 'listcomp_eng': (26.7, 114.0), 'letterid_eng': (69.8, 72.0), 'pw_eng': (25.4, 28.0), 'idwrd_eng': (58.1, 57.0), 'idnummag': (75.3, 59.0), 'numrep': (63.7, 72.0), 'blfluency': (121.1, 144.0), 'bleffcomp': (13.7, 27.0), 'wrdpblm': (82.2, 96.0), 'patterns': (31.9, 35.0)}",0.10588375,AA_d53dbe59-66a4-415
13,10,10,2.0,8.0,35.7,18.5,"{'idwrd_urd': -5.2, 'listcomp_eng': 53.7, 'pw_eng': 1.9, 'idwrd_eng': -8.1, 'idnummag': -11.7, 'numrep': 8.0, 'blfluency': 6.1, 'bleffcomp': 0.0, 'wrdpblm': -6.6, 'patterns': -255.5}","{'idwrd_urd': (27.4, 15.0), 'listcomp_eng': (17.2, 83.0), 'pw_eng': (6.7, 18.0), 'idwrd_eng': (0.4, 14.0), 'idnummag': (38.2, 30.0), 'numrep': (75.9, 98.0), 'blfluency': (28.3, 65.0), 'bleffcomp': (0.7, 13.0), 'wrdpblm': (43.1, 44.0), 'patterns': (274.4, 31.0)}",0.0833875,AA_d7e1f153-71b4-4e8
17,16,16,6.0,11.0,14.2,17.0,"{'listcomp_urd': 31.8, 'letterid_urd': -6.8, 'idwrd_urd': 0.0, 'orf_urd': -1.8, 'rdcomp_urd': -3.6, 'listcomp_eng': 46.3, 'letterid_eng': 3.2, 'idwrd_eng': -39.0, 'orf_eng': -0.6, 'rdcomp_eng': -14.1, 'idnummag': 25.3, 'numrep': 28.1, 'blfluency': 8.2, 'bleffcomp': -9.9, 'wrdpblm': 2.5, 'patterns': -6.7}","{'listcomp_urd': (22.6, 63.0), 'letterid_urd': (59.7, 65.0), 'idwrd_urd': (124.8, 138.0), 'orf_urd': (105.6, 125.0), 'rdcomp_urd': (14.6, 31.0), 'listcomp_eng': (25.4, 82.0), 'letterid_eng': (53.0, 71.0), 'idwrd_eng': (252.5, 228.0), 'orf_eng': (174.2, 190.0), 'rdcomp_eng': (25.2, 21.0), 'idnummag': (43.2, 62.0), 'numrep': (58.0, 82.0), 'blfluency': (112.0, 135.0), 'bleffcomp': (41.3, 37.0), 'wrdpblm': (22.6, 35.0), 'patterns': (60.4, 65.0)}",0.084931875,AA_d897830f-bbaa-44d
17,16,16,8.0,13.0,14.9,16.2,"{'listcomp_urd': 64.9, 'letterid_urd': 5.1, 'idwrd_urd': -1.7, 'orf_urd': 2.0, 'rdcomp_urd': -4.7, 'listcomp_eng': 69.2, 'letterid_eng': -6.7, 'idwrd_eng': -9.1, 'orf_eng': 4.8, 'rdcomp_eng': 0.0, 'idnummag': -46.7, 'numrep': -5.8, 'blfluency': 12.4, 'bleffcomp': 2.8, 'wrdpblm': -1.5, 'patterns': -1.7}","{'listcomp_urd': (35.9, 105.0), 'letterid_urd': (70.0, 78.0), 'idwrd_urd': (16.0, 74.0), 'orf_urd': (50.7, 61.0), 'rdcomp_urd': (28.6, 30.0), 'listcomp_eng': (33.4, 108.0), 'letterid_eng': (68.9, 70.0), 'idwrd_eng': (79.2, 83.0), 'orf_eng': (78.2, 90.0), 'rdcomp_eng': (35.5, 31.0), 'idnummag': (106.8, 66.0), 'numrep': (76.3, 75.0), 'blfluency': (118.3, 139.0), 'bleffcomp': (31.8, 46.0), 'wrdpblm': (91.0, 97.0), 'patterns': (48.6, 24.0)}",0.083345,AA_d99c7b13-c3a8-489
15,13,13,6.0,8.0,18.6,18.5,"{'listcomp_urd': 74.5, 'letterid_urd': 0.0, 'idwrd_urd': -5.0, 'orf_urd': 34.0, 'rdcomp_urd': -1.2, 'listcomp_eng': 41.2, 'letterid_eng': -6.1, 'pw_eng': -4.1, 'idnummag': -16.4, 'numrep': -1.2, 'blfluency': 7.9, 'wrdpblm': 45.9, 'patterns': 3.9}","{'listcomp_urd': (25.3, 106.0), 'letterid_urd': (63.3, 67.0), 'idwrd_urd': (28.5, 25.0), 'orf_urd': (185.2, 228.0), 'rdcomp_urd': (3.9, 26.0), 'listcomp_eng': (16.6, 63.0), 'letterid_eng': (64.9, 64.0), 'pw_eng': (75.4, 25.0), 'idnummag': (44.8, 37.0), 'numrep': (28.4, 56.0), 'blfluency': (172.6, 163.0), 'wrdpblm': (35.8, 42.0), 'patterns': (35.8, 46.0)}",0.09101,AA_dd56a505-4ac7-4d1
17,17,17,9.0,14.0,11.5,30.6,"{'listcomp_urd': -3.5, 'letterid_urd': -1.6, 'idwrd_urd': 3.3, 'orf_urd': 0.0, 'rdcomp_urd': -1.7, 'listcomp_eng': 40.1, 'letterid_eng': -3.9, 'pw_eng': -3.2, 'idwrd_eng': 13.6, 'orf_eng': 9.9, 'rdcomp_eng': -7.1, 'idnummag': -0.2, 'numrep': 16.0, 'blfluency': 8.1, 'bleffcomp': -69.9, 'wrdpblm': 3.6, 'patterns': 9.1}","{'listcomp_urd': (40.6, 57.0), 'letterid_urd': (60.1, 71.0), 'idwrd_urd': (146.1, 204.0), 'orf_urd': (170.0, 181.0), 'rdcomp_urd': (12.2, 47.0), 'listcomp_eng': (16.6, 84.0), 'letterid_eng': (61.1, 70.0), 'pw_eng': (179.5, 195.0), 'idwrd_eng': (181.3, 206.0), 'orf_eng': (166.6, 188.0), 'rdcomp_eng': (26.2, 30.0), 'idnummag': (45.9, 53.0), 'numrep': (31.1, 70.0), 'blfluency': (55.6, 150.0), 'bleffcomp': (81.3, 29.0), 'wrdpblm': (113.3, 123.0), 'patterns': (65.2, 84.0)}",0.12047125,AA_de08d551-d829-448
17,17,17,10.0,15.0,8.8,22.3,"{'listcomp_urd': 29.7, 'letterid_urd': 12.9, 'idwrd_urd': -0.3, 'orf_urd': 0.0, 'rdcomp_urd': 1.4, 'listcomp_eng': 64.2, 'letterid_eng': 1.5, 'pw_eng': 0.0, 'idwrd_eng': -1.5, 'orf_eng': 4.3, 'rdcomp_eng': -1.4, 'idnummag': -2.8, 'numrep': -7.8, 'blfluency': -6.4, 'bleffcomp': -6.1, 'wrdpblm': -6.6, 'patterns': 1.9}","{'listcomp_urd': (67.0, 110.0), 'letterid_urd': (64.5, 99.0), 'idwrd_urd': (43.6, 58.0), 'orf_urd': (42.4, 57.0), 'rdcomp_urd': (40.1, 52.0), 'listcomp_eng': (41.8, 116.0), 'letterid_eng': (61.4, 81.0), 'pw_eng': (116.5, 127.0), 'idwrd_eng': (65.5, 109.0), 'orf_eng': (65.3, 97.0), 'rdcomp_eng': (12.0, 24.0), 'idnummag': (91.7, 101.0), 'numrep': (95.6, 103.0), 'blfluency': (55.2, 65.0), 'bleffcomp': (47.3, 57.0), 'wrdpblm': (55.1, 63.0), 'patterns': (151.7, 166.0)}",0.096905,AA_df7b47e1-1bc3-45c
13,0,0,,,,,,,,AA_dff278e6-60e2-408
17,17,17,2.0,7.0,28.8,21.6,"{'listcomp_urd': 81.0, 'letterid_urd': -19.3, 'idwrd_urd': -21.2, 'orf_urd': 25.4, 'rdcomp_urd': 0.0, 'listcomp_eng': 81.4, 'letterid_eng': -20.7, 'pw_eng': -21.2, 'idwrd_eng': -21.6, 'orf_eng': 14.1, 'rdcomp_eng': -11.4, 'idnummag': -113.8, 'numrep': 23.1, 'blfluency': 3.3, 'bleffcomp': 11.7, 'wrdpblm': -6.5, 'patterns': 14.0}","{'listcomp_urd': (47.7, 162.0), 'letterid_urd': (69.9, 75.0), 'idwrd_urd': (116.7, 132.0), 'orf_urd': (82.3, 144.0), 'rdcomp_urd': (47.9, 89.0), 'listcomp_eng': (64.2, 168.0), 'letterid_eng': (69.7, 71.0), 'pw_eng': (26.0, 23.0), 'idwrd_eng': (147.1, 159.0), 'orf_eng': (142.1, 189.0), 'rdcomp_eng': (52.8, 69.0), 'idnummag': (264.4, 132.0), 'numrep': (138.7, 189.0), 'blfluency': (62.4, 90.0), 'bleffcomp': (99.0, 138.0), 'wrdpblm': (128.3, 149.0), 'patterns': (107.8, 148.0)}",0.10060875,AA_dff96b36-bded-45d
13,10,10,1.0,3.0,32.9,13.3,"{'listcomp_urd': 163.8, 'letterid_urd': -10.2, 'listcomp_eng': 34.4, 'letterid_eng': -15.4, 'pw_eng': -26.5, 'idnummag': 33.9, 'numrep': 0.0, 'blfluency': -15.2, 'wrdpblm': 8.2, 'patterns': -21.7}","{'listcomp_urd': (7.3, 197.0), 'letterid_urd': (61.3, 73.0), 'listcomp_eng': (6.1, 60.0), 'letterid_eng': (58.7, 67.0), 'pw_eng': (39.4, 7.0), 'idnummag': (13.9, 62.0), 'numrep': (13.3, 39.0), 'blfluency': (64.3, 65.0), 'wrdpblm': (0.3, 32.0), 'patterns': (8.6, 13.0)}",0.05394875,AA_e0a22a65-fe8a-416
17,17,17,8.0,12.0,13.5,13.5,"{'listcomp_urd': 42.5, 'letterid_urd': -0.8, 'idwrd_urd': -1.7, 'orf_urd': 5.6, 'rdcomp_urd': -1.5, 'listcomp_eng': 61.3, 'letterid_eng': -2.0, 'pw_eng': -1.4, 'idwrd_eng': -1.3, 'orf_eng': 8.3, 'rdcomp_eng': 0.0, 'idnummag': -31.3, 'numrep': 15.9, 'blfluency': 5.7, 'bleffcomp': 44.8, 'wrdpblm': 5.2, 'patterns': -1.0}","{'listcomp_urd': (30.8, 78.0), 'letterid_urd': (67.4, 70.0), 'idwrd_urd': (43.4, 50.0), 'orf_urd': (48.4, 67.0), 'rdcomp_urd': (39.8, 41.0), 'listcomp_eng': (41.2, 108.0), 'letterid_eng': (54.3, 60.0), 'pw_eng': (84.3, 92.0), 'idwrd_eng': (56.3, 63.0), 'orf_eng': (55.0, 76.0), 'rdcomp_eng': (76.3, 78.0), 'idnummag': (92.0, 47.0), 'numrep': (101.8, 123.0), 'blfluency': (189.2, 150.0), 'bleffcomp': (31.3, 78.0), 'wrdpblm': (97.6, 108.0), 'patterns': (106.9, 114.0)}",0.10710875,AA_e2237f3f-eb26-4b7
17,17,17,12.0,13.0,11.3,22.7,"{'listcomp_urd': 43.2, 'letterid_urd': 1.0, 'idwrd_urd': -2.0, 'orf_urd': 1.1, 'rdcomp_urd': -4.5, 'listcomp_eng': 40.9, 'letterid_eng': -2.1, 'pw_eng': 5.0, 'idwrd_eng': -3.4, 'orf_eng': 2.0, 'rdcomp_eng': -3.0, 'idnummag': 7.0, 'numrep': -1.1, 'blfluency': 19.3, 'bleffcomp': -56.6, 'wrdpblm': 0.0, 'patterns': -0.4}","{'listcomp_urd': (26.6, 75.0), 'letterid_urd': (56.8, 64.0), 'idwrd_urd': (53.5, 56.0), 'orf_urd': (43.0, 50.0), 'rdcomp_urd': (24.4, 25.0), 'listcomp_eng': (9.5, 54.0), 'letterid_eng': (75.5, 76.0), 'pw_eng': (35.0, 90.0), 'idwrd_eng': (57.1, 61.0), 'orf_eng': (60.3, 72.0), 'rdcomp_eng': (31.4, 19.0), 'idnummag': (71.8, 80.0), 'numrep': (64.7, 68.0), 'blfluency': (56.4, 150.0), 'bleffcomp': (80.0, 32.0), 'wrdpblm': (85.5, 86.0), 'patterns': (34.1, 42.0)}",0.091,AA_e323a748-9ded-40c
15,15,13,7.0,11.0,11.9,17.9,"{'listcomp_urd': 43.3, 'letterid_urd': -4.7, 'idwrd_urd': 8.1, 'listcomp_eng': 62.7, 'letterid_eng': -3.1, 'pw_eng': -0.4, 'idwrd_eng': 2.9, 'orf_eng': 4.2, 'rdcomp_eng': 0.0, 'blfluency': 6.1, 'bleffcomp': -7.5, 'wrdpblm': -2.9, 'patterns': -8.9}","{'listcomp_urd': (27.9, 81.0), 'letterid_urd': (62.6, 67.0), 'idwrd_urd': (19.9, 42.0), 'listcomp_eng': (22.4, 95.0), 'letterid_eng': (64.4, 72.0), 'pw_eng': (181.3, 195.0), 'idwrd_eng': (184.8, 198.0), 'orf_eng': (164.2, 184.0), 'rdcomp_eng': (25.6, 35.0), 'blfluency': (20.4, 65.0), 'bleffcomp': (18.1, 23.0), 'wrdpblm': (34.6, 45.0), 'patterns': (18.4, 20.0)}",0.10606625,AA_e754feee-6c35-40c
15,16,15,2.0,10.0,22.9,51.1,"{'listcomp_urd': 57.0, 'letterid_urd': -7.4, 'idwrd_urd': -7.1, 'orf_urd': 0.0, 'rdcomp_urd': -6.0, 'listcomp_eng': 56.3, 'letterid_eng': -7.6, 'pw_eng': 1.5, 'idwrd_eng': -6.7, 'idnummag': -7.3, 'numrep': 12.8, 'blfluency': 94.2, 'bleffcomp': 51.0, 'wrdpblm': 20.0, 'patterns': -8.9}","{'listcomp_urd': (30.7, 98.0), 'letterid_urd': (60.8, 67.0), 'idwrd_urd': (193.0, 191.0), 'orf_urd': (77.8, 202.0), 'rdcomp_urd': (41.2, 50.0), 'listcomp_eng': (46.4, 115.0), 'letterid_eng': (58.7, 66.0), 'pw_eng': (4.9, 24.0), 'idwrd_eng': (158.6, 167.0), 'idnummag': (62.2, 43.0), 'numrep': (119.0, 54.0), 'blfluency': (60.2, 251.0), 'bleffcomp': (25.3, 91.0), 'wrdpblm': (116.8, 148.0), 'patterns': (64.5, 65.0)}",0.08179,AA_e87962ab-1398-4ca
17,14,14,7.0,8.0,202.0,13.2,"{'listcomp_urd': 53.4, 'letterid_urd': -2.9, 'idwrd_urd': 3.9, 'rdcomp_urd': 4.9, 'listcomp_eng': 62.9, 'letterid_eng': -2.7, 'pw_eng': -16.4, 'rdcomp_eng': -3.0, 'idnummag': -1335.7, 'numrep': -1310.8, 'blfluency': 17.9, 'bleffcomp': 0.0, 'wrdpblm': 12.8, 'patterns': -0.5}","{'listcomp_urd': (37.8, 99.0), 'letterid_urd': (62.3, 65.0), 'idwrd_urd': (91.9, 102.0), 'rdcomp_urd': (43.9, 59.0), 'listcomp_eng': (57.5, 129.0), 'letterid_eng': (68.9, 68.0), 'pw_eng': (9.7, 20.0), 'rdcomp_eng': (59.4, 64.0), 'idnummag': (16.0, 58.0), 'numrep': (51.0, 102.0), 'blfluency': (115.0, 157.0), 'bleffcomp': (73.7, 80.0), 'wrdpblm': (133.9, 157.0), 'patterns': (104.8, 117.0)}",0.1736975,AA_e88f0436-95cb-4a0
13,10,9,2.0,4.0,28.0,15.4,"{'listcomp_urd': -63.0, 'letterid_urd': 0.4, 'idwrd_urd': -20.6, 'letterid_eng': 6.7, 'pw_eng': 7.7, 'idwrd_eng': 35.0, 'idnummag': 0.0, 'wrdpblm': -66.7, 'patterns': -51.6}","{'listcomp_urd': (22.4, 12.0), 'letterid_urd': (40.1, 65.0), 'idwrd_urd': (35.9, 28.0), 'letterid_eng': (60.4, 69.0), 'pw_eng': (59.2, 32.0), 'idwrd_eng': (39.5, 31.0), 'idnummag': (3.7, 23.0), 'wrdpblm': (3.2, 5.0), 'patterns': (26.9, 6.0)}",0.0710925,AA_e9ef5a5c-fae0-45a
17,17,17,8.0,11.0,14.9,24.3,"{'listcomp_urd': 35.9, 'letterid_urd': 6.1, 'idwrd_urd': 3.2, 'orf_urd': 19.7, 'rdcomp_urd': -1.9, 'listcomp_eng': 56.0, 'letterid_eng': 26.2, 'pw_eng': 1.0, 'idwrd_eng': 0.0, 'orf_eng': 15.6, 'rdcomp_eng': -2.9, 'idnummag': -8.2, 'numrep': -7.8, 'blfluency': -2.3, 'bleffcomp': -62.3, 'wrdpblm': -2.0, 'patterns': -1.5}","{'listcomp_urd': (36.4, 79.0), 'letterid_urd': (68.5, 76.0), 'idwrd_urd': (118.2, 131.0), 'orf_urd': (86.5, 121.0), 'rdcomp_urd': (29.5, 38.0), 'listcomp_eng': (30.5, 94.0), 'letterid_eng': (44.5, 73.0), 'pw_eng': (109.7, 121.0), 'idwrd_eng': (72.2, 83.0), 'orf_eng': (66.7, 90.0), 'rdcomp_eng': (85.9, 88.0), 'idnummag': (107.8, 109.0), 'numrep': (78.1, 76.0), 'blfluency': (29.5, 95.0), 'bleffcomp': (92.7, 35.0), 'wrdpblm': (101.8, 110.0), 'patterns': (8.0, 19.0)}",0.112285,AA_eaf07843-14a1-4e9
15,15,14,9.0,11.0,40.1,69.8,"{'listcomp_urd': 6.1, 'letterid_urd': -1.9, 'idwrd_urd': -1.6, 'orf_urd': 347.6, 'rdcomp_urd': 134.0, 'listcomp_eng': 45.9, 'letterid_eng': -2.6, 'pw_eng': 1.2, 'idwrd_eng': 14.1, 'idnummag': 0.0, 'numrep': -0.5, 'blfluency': -4.1, 'wrdpblm': -1.3, 'patterns': -0.9}","{'listcomp_urd': (45.0, 59.0), 'letterid_urd': (68.3, 81.0), 'idwrd_urd': (18.1, 42.0), 'orf_urd': (11.5, 367.0), 'rdcomp_urd': (28.4, 191.0), 'listcomp_eng': (20.7, 79.0), 'letterid_eng': (59.7, 68.0), 'pw_eng': (24.2, 41.0), 'idwrd_eng': (6.9, 41.0), 'idnummag': (98.8, 106.0), 'numrep': (103.4, 139.0), 'blfluency': (102.5, 65.0), 'wrdpblm': (113.4, 121.0), 'patterns': (72.2, 78.0)}",0.09427125,AA_eb127efb-92a9-4eb
15,12,12,8.0,9.0,8.9,17.8,"{'listcomp_urd': 46.2, 'letterid_urd': -3.0, 'idwrd_urd': 0.0, 'orf_urd': -1.1, 'rdcomp_urd': -4.7, 'letterid_eng': -3.3, 'pw_eng': 8.8, 'idnummag': -2.2, 'numrep': 17.1, 'blfluency': 1.2, 'wrdpblm': -2.8, 'patterns': 16.4}","{'listcomp_urd': (14.3, 69.0), 'letterid_urd': (60.2, 68.0), 'idwrd_urd': (46.1, 59.0), 'orf_urd': (58.3, 74.0), 'rdcomp_urd': (28.3, 32.0), 'letterid_eng': (51.2, 60.0), 'pw_eng': (75.7, 27.0), 'idnummag': (58.3, 55.0), 'numrep': (33.7, 65.0), 'blfluency': (47.8, 35.0), 'wrdpblm': (89.3, 97.0), 'patterns': (54.1, 82.0)}",0.08557,AA_eb34954f-5621-459
17,17,17,9.0,13.0,15.0,20.8,"{'listcomp_urd': 57.3, 'letterid_urd': 0.8, 'idwrd_urd': -0.7, 'orf_urd': 6.8, 'rdcomp_urd': -9.4, 'listcomp_eng': 65.2, 'letterid_eng': -1.0, 'pw_eng': 0.0, 'idwrd_eng': -0.8, 'orf_eng': 13.9, 'rdcomp_eng': -1.2, 'idnummag': 19.7, 'numrep': -1.8, 'blfluency': 10.5, 'bleffcomp': -62.4, 'wrdpblm': 0.4, 'patterns': -2.3}","{'listcomp_urd': (28.1, 91.0), 'letterid_urd': (60.1, 68.0), 'idwrd_urd': (38.4, 47.0), 'orf_urd': (31.4, 50.0), 'rdcomp_urd': (35.9, 35.0), 'listcomp_eng': (24.1, 95.0), 'letterid_eng': (55.4, 62.0), 'pw_eng': (90.6, 100.0), 'idwrd_eng': (45.3, 46.0), 'orf_eng': (36.7, 61.0), 'rdcomp_eng': (50.2, 55.0), 'idnummag': (42.8, 65.0), 'numrep': (108.5, 111.0), 'blfluency': (53.8, 144.0), 'bleffcomp': (124.1, 64.0), 'wrdpblm': (86.8, 92.0), 'patterns': (49.2, 57.0)}",0.10838375,AA_eb788e8a-917d-490
13,15,13,6.0,11.0,11.0,7.2,"{'listcomp_urd': 38.6, 'letterid_urd': -5.6, 'idwrd_urd': -4.5, 'listcomp_eng': 54.7, 'letterid_eng': -4.8, 'pw_eng': 0.0, 'idwrd_eng': -6.1, 'idnummag': 7.2, 'numrep': 5.3, 'blfluency': -1.9, 'bleffcomp': 10.1, 'wrdpblm': 2.0, 'patterns': -2.7}","{'listcomp_urd': (21.5, 69.0), 'letterid_urd': (58.5, 65.0), 'idwrd_urd': (109.6, 118.0), 'listcomp_eng': (10.7, 74.0), 'letterid_eng': (59.6, 66.0), 'pw_eng': (13.3, 24.0), 'idwrd_eng': (109.5, 116.0), 'idnummag': (46.0, 65.0), 'numrep': (69.6, 84.0), 'blfluency': (39.3, 44.0), 'bleffcomp': (13.9, 32.0), 'wrdpblm': (63.5, 75.0), 'patterns': (58.6, 65.0)}",0.0746125,AA_ece27ef7-9e9e-418
13,14,13,3.0,9.0,11.0,16.1,"{'listcomp_urd': 29.5, 'letterid_urd': -6.4, 'idwrd_urd': 0.7, 'listcomp_eng': 26.2, 'letterid_eng': -5.6, 'pw_eng': -3.9, 'idwrd_eng': 0.0, 'idnummag': -10.4, 'numrep': 5.4, 'blfluency': 23.3, 'bleffcomp': 15.3, 'wrdpblm': -8.4, 'patterns': -8.0}","{'listcomp_urd': (23.0, 63.0), 'letterid_urd': (48.1, 64.0), 'idwrd_urd': (173.7, 188.0), 'listcomp_eng': (14.0, 51.0), 'letterid_eng': (57.8, 64.0), 'pw_eng': (28.8, 24.0), 'idwrd_eng': (49.3, 25.0), 'idnummag': (37.6, 25.0), 'numrep': (50.8, 62.0), 'blfluency': (34.2, 65.0), 'bleffcomp': (14.3, 73.0), 'wrdpblm': (46.2, 46.0), 'patterns': (81.9, 84.0)}",0.11701,AA_f23c9f69-858b-47c
